G=6.6743e-11,dt=3600,t_total=2592000
Iteration,Time,Body 1 position (x),Body 1 position (y),Body 1 velocity (x),Body 1 velocity (y),Body 1 acceleration (x),Body 1 acceleration (y),Body 2 position (x),Body 2 position (y),Body 2 velocity (x),Body 2 velocity (y),Body 2 acceleration (x),Body 2 acceleration (y)
26,93600,139060.97306983717,10662.15403459276,3.0731705874322417,0.3693069235504615,3.209833771932649e-05,8.157316907079224e-06,373097984.06133556,94792646.05478242,-249.7683008729634,991.9850170462255,-0.002608754393846187,-0.0006629762733951706
27,97200,150124.38718459324,11991.658959374421,3.188724603221817,0.39867326441594675,3.2016327047666e-05,8.463578724275758e-06,372198818.1781929,98363792.11614883,-259.1598166908097,989.5983024620028,-0.0026020890736072584,-0.0006878673399751611
28,100800,161603.79575619177,13426.88271127183,3.3039833805934147,0.4291421478233395,3.193140059147351e-05,8.769024720219541e-06,371265842.838106,101926346.00501204,-268.5273373557958,987.1219800380923,-0.0025951867764327685,-0.000712692101648763
29,104400,173498.13592632808,14971.794443435852,3.4189364227227195,0.46071063681612984,3.184356551892457e-05,9.073627012581718e-06,370299144.4236251,105479985.13314916,-277.8700097509538,984.5562884721567,-0.0025880480849076962,-0.0007374482923127113
30,108000,185806.30704812988,16630.35273597392,3.533573258590848,0.493375694061424,3.175282927042409e-05,9.377357756151625e-06,369298812.3885217,109024387.77164893,-287.1869828566215,981.9014746198309,-0.002580673603742143,-0.0007621336488804777
31,111600,198527.17077905693,18406.505234595046,3.647883443964375,0.5271341819835699,3.16591995591031e-05,9.680189145638775e-06,368264939.2502378,112559233.08028032,-296.4774078300932,979.1577934838612,-0.0025730639598117,-0.0007867459115099996
32,115200,211659.55117732869,20304.1882897359,3.761856562377146,0.5619828629078695,3.1562684371284625e-05,9.982093418499099e-06,367197620.5820495,116084201.13682222,-305.74043808541535,976.3255082024251,-0.0025652198021953155,-0.0008112828238333781
33,118800,225202.2348018864,22327.326596204228,3.8754822261137707,0.5979183992144662,3.146329196691709e-05,1.0283042857784775e-05,366096955.004942,119598972.96635096,-314.9752293733185,973.4048900366249,-0.0025571418022105174,-0.0008357421331884959
34,122400,239153.97081589597,24479.832833376306,3.988750077194672,0.6349373535024914,3.136103087997513e-05,1.0583009795017474e-05,364963044.179198,123103230.5704828,-324.18093986127633,970.3962183571464,-0.0025488306534459924,-0.0008601215908525362
35,126000,253513.47109379678,26765.607305985275,4.101649788362582,0.6730361887645543,3.125590991882715e-05,1.0881966613084472e-05,363795992.79569745,126596656.95656854,-333.3567302136819,967.2997806300773,-0.00254028707179145,-0.0008844189522773608
36,129600,268279.4103319021,29188.53758553767,4.21417106407036,0.7122112685716584,3.114793816656876e-05,1.1179885749157325e-05,362595908.5669282,130078936.16683681,-342.5017636721311,964.1158724018788,-0.002531511795464734,-0.0009086319773267223
37,133200,283450.4261625554,31752.49815239564,4.326303641470007,0.7524588572686247,3.103712498132166e-05,1.1476739697632505e-05,361362902.2177085,133549753.30748358,-351.61520613580416,960.8447972835027,-0.002522505585036104,-0.0009327584305152603
38,136800,299025.1192718474,34461.35003856269,4.4380372914027655,0.7937751201801018,3.0923479996497304e-05,1.1772501013093758e-05,360097087.4756196,137008794.5777042,-360.69622624193414,957.4868669336478,-0.0025132692234496722,-0.0009567960812492641
39,140400,315002.0535208974,37318.940471211055,4.549361819390156,0.8361561238272393,3.080701312102479e-05,1.206714231329553e-05,358798581.06114864,140455747.29866531,-369.743995446353,954.0424010411505,-0.0025038035160419173,-0.000980742704069147
40,144000,331379.756070702,40329.102516989115,4.6602670666258454,0.8795978361551031,3.068773453954224e-05,1.2360636282167127e-05,357467502.6775418,143890299.94241345,-378.75768810410386,950.5117273065015,-0.0024941092905572436,-0.001004596078893605
41,147600,348156.71751055506,43495.654727147485,4.770742910968197,0.9240961267709048,3.056565471255121e-05,1.2652955672837014e-05,356103975.00036705,147312142.16071686,-387.73648155010994,946.8951814224845,-0.0024841873971605316,-0.0010283539912654142
42,151200,365331.39199004055,46822.40078352274,4.880779267933382,0.969646767193118,3.0440784376533404e-05,1.2944073310676757e-05,354708123.6667867,150720964.8138378,-396.67955617988787,943.193107053929,-0.0024740387084466182,-0.001052014232598824
43,154800,382902.1973546007,50313.129145417966,4.990366091688902,1.0162454311115543,3.031313454402929e-05,1.3233962096364169e-05,353280077.26453906,154116459.99923193,-405.58609553029567,939.4058558165732,-0.002463664119446692,-0.0010755746004285087
44,158400,400867.51528468076,53971.612697419565,5.099493376047407,1.0638876946584652,3.018271650367778e-05,1.3522595008965025e-05,351819967.32063,157498321.08017159,-414.4552863603038,935.5337872550306,-0.002453064547631515,-0.0010990328986600316
45,162000,419225.6914384514,57801.60839819004,5.208151155460647,1.1125690366907393,3.0049541820216738e-05,1.3809945109032849e-05,350327928.28973293,160866242.7142897,-423.2863187317772,931.5772688198545,-0.002442240932911464,-0.0011223869378217772
46,165600,437975.0355981097,61806.8569302767,5.316329506013427,1.1622848390832574,2.9913622334443347e-05,1.4095985541726162e-05,348804097.54229856,164219920.88204116,-432.0783860902585,927.536675843696,-0.002431194237633311,-0.0011456345353182994
47,169200,457113.82181975804,65991.08235097643,5.4240185464174235,1.2130303870334715,2.9774970163134226e-05,1.4380689539942697e-05,347248615.3523736,167559052.91507846,-440.8306853457384,923.4123915165501,-0.002419925446573729,-0.0011687735156850542
48,172800,476640.28858686076,70357.99174429693,5.531208439004707,1.2648008693772652,2.963359769892435e-05,1.466403042746986e-05,345661624.8851289,170883337.52453804,-449.5424169534038,919.2048068600839,-0.0024084355669294535,-0.0011918017108444477
49,176400,496552.6389672777,74911.27487405509,5.637889390720835,1.3175913789161566,2.9489517610144536e-05,1.4945981622151002e-05,344043272.18409663,174192474.82923433,-458.2127849943498,914.9143207010438,-0.0023967256283040717,-0.001214716960363171
50,180000,516849.0407738727,79654.60383815326,5.744051654117355,1.3713969127559003,2.934274284061676e-05,1.5226516639066654e-05,342393706.158117,177486166.3837581,-466.84099725624446,910.5413396437364,-0.0023847966826913898,-0.0012375171117107522
51,183600,537527.6267286951,84591.6327240745,5.849685528343575,1.42621237265654,2.9193286609406974e-05,1.550560909373037e-05,340713078.56799453,180764115.20647556,-475.42626531393347,906.0862780415777,-0.002372649804455341,-0.0012602000205192948
52,187200,558586.494630732,89725.99726563804,5.95478136013744,1.4820325653939694,2.9041162410534618e-05,1.5783232705298195e-05,339001544.01286435,184026025.80742523,-483.9678046099727,901.5495579677082,-0.002360286090306379,-0.0012827635508443225
53,190800,580023.7075272268,95061.31450105633,6.059329544815365,1.538852203133043,2.888638401263881e-05,1.6059361299791466e-05,337259259.91626847,187271604.21610898,-492.4648345350756,896.9316091846687,-0.0023477066592743467,-0.00130520557542671
54,194400,601837.2938885621,100601.18243233529,6.163320527260865,1.5966659038122921,2.8728965458600185e-05,1.633396881333196e-05,335486386.5119422,190500558.00917378,-500.91657850846326,892.2328691131326,-0.0023349126526777397,-0.0013275239759556138
55,198000,624025.2477867012,106349.17968605955,6.266744802911825,1.6554681915402871,2.8568921065118366e-05,1.660702929538891e-05,333683086.8293117,193712596.33798105,-509.32226405810314,887.4537827996924,-0.0023219052340893694,-0.0013497166433323704
56,201600,646585.5290771838,112308.86517560459,6.369592918746251,1.7152534970036872,2.840626542224415e-05,1.6878516912036974e-05,331849526.67870253,196907429.95605993,-517.6811229008249,882.5948028836958,-0.0023086855892983406,-0.0013717814779352858
57,205200,669516.0635846703,118483.77776481786,6.471855474266331,1.7760161578870204,2.8241013392866578e-05,1.714840594922478e-05,329985874.63625956,200084771.24644125,-525.9923910222989,877.6563895631288,-0.002295254926268362,-0.0013937163898852802
58,208800,692814.7432920291,124877.43593321113,6.57352312248065,1.8377504193042296,2.807318011215366e-05,1.7416670816052914e-05,328092302.0285793,203244334.2488685,-534.255308756865,872.6390105595417,-0.0022816144750922927,-0.0014155192993123029
59,212400,716479.4265329594,131493.33744270637,6.674586570884403,1.90045043424202,2.7902780986947112e-05,1.768328604806098e-05,326168982.9170546,206385834.68688285,-542.4691208671973,867.5431410820174,-0.0022677654879429527,-0.0014371881366224846
60,216000,740507.9381881433,138334.95900597764,6.775036582437413,1.9641102640150396,2.7729831695110044e-05,1.7948226310522695e-05,324216094.08193266,209508989.99477813,-550.6330766237919,862.3692637901764,-0.002253709239020103,-0.0014587208427659436
61,219600,764898.069884918,145405.7559564318,6.874863976539809,2.0287238787329214,2.7554348184827647e-05,1.8211466401748462e-05,322233815.006087,212613519.34442276,-558.7464298842643,857.1178687562191,-0.002239447024493613,-0.0014801153695051964
62,223200,789647.5802004613,152709.1619198703,6.974059630005189,2.0942851577792156,2.7376346673860253e-05,1.847298125639455e-05,320222327.85850364,215699143.67194515,-566.8084391724414,851.7894534260004,-0.0022249801624427525,-0.001501369679684108
63,226800,814754.19486848,160248.58848787547,7.072614478031086,2.160787890302236,2.71958436487484e-05,1.8732745948778065e-05,318181817.47748286,218765585.70427877,-574.8183677572353,846.3845225791375,-0.0022103099927915826,-0.0015224817474973138
64,230400,840215.6069893918,168027.42489296352,7.17051951516658,2.2282257757178368,2.7012855863969687e-05,1.899073569619701e-05,316112471.3535568,221812569.98556367,-582.7754837312849,840.9035882881471,-0.0021954378772404324,-0.0015434495587600514
65,234000,866029.4772439916,176049.03768554772,7.267765796276871,2.296592424224146,2.6827400341046974e-05,1.9246925862254677e-05,314014479.6121242,224839822.903401,-590.6790600893505,835.347169876611,-0.0021803651991934205,-0.001564271111178347
66,237600,892193.4341105883,184316.77041275465,7.36434443750464,2.365881357328263,2.6639494367607452e-05,1.9501291960187192e-05,311888034.9958025,227847072.7149568,-598.5283748064468,829.7157938763689,-0.0021650933636819776,-0.0015849444146194599
67,241200,918705.074085605,192833.9432991364,7.460246617228027,2.4360860083849367,2.6449155496392598e-05,1.9753809656193922e-05,309733332.8464993,230834049.5729117,-606.3227109157019,824.0099939837389,-0.0021496237972843846,-0.0016054674913825544
68,244800,945561.9619076259,201603.85292932217,7.55546357701504,2.507199723147235,2.625640154421837e-05,2.0004454772769522e-05,307550571.0872028,233800485.55125317,-614.0613565859258,818.2303110147617,-0.0021339579480412645,-0.0016258383764695102
69,248400,972761.63078488,210629.77193265222,7.649986622574226,2.5792157603292054,2.6061250590885614e-05,2.0253203292036878e-05,305339950.2034935,236746114.6709063,-621.7436051988743,812.3772928594715,-0.0021180972853670236,-0.0016460551178558009
70,252000,1000301.5826261472,219914.94866983735,7.743807124701414,2.652127292180538,2.5863720978040178e-05,2.0500031359080104e-05,303101673.2247775,239670672.9252004,-629.3687554261955,806.4514944351906,-0.0021020432999572123,-0.0016661157767613828
71,255600,1028179.2882750722,229462.6069216873,7.836916520222359,2.7259274050732265,2.56638313079827e-05,2.0744915285276705e-05,300835945.70524323,242573898.30516708,-636.9361113060415,800.4534776388497,-0.002085797503691789,-0.001686018427921509
72,259200,1056392.1877478727,239275.9455799509,7.929306312931097,2.8006091001002225,2.5461600442427653e-05,2.098783155162812e-05,298542975.7045415,245455530.82466695,-644.444982319332,794.3838112983323,-0.002069361429534267,-0.0017057611598574188
73,262800,1084937.6904744245,249358.1383403117,8.020968074523836,2.8761652936860838,2.5257047501211557e-05,2.122875681208758e-05,296222973.76819193,248315312.54534096,-651.8946834656554,788.2430711228455,-0.0020527366314267207,-0.0017253420751468023
74,266400,1113813.1755427103,259712.33339758162,8.111893445528198,2.952588818209599,2.505019186094996e-05,2.1467667896884534e-05,293876152.90771556,251152987.6013832,-659.2845353387916,782.0318396523171,-0.0020359246841806368,-0.001744759290693991
75,270000,1143015.9919466118,270341.6531431362,8.202074136227617,3.0298724226383835,2.4841053153643316e-05,2.1704541815844744e-05,291502728.5804959,253968302.22413155,-666.6138642018418,775.7507062058187,-0.002018927183363608,-0.0017640109379997934
76,273600,1172543.4588370312,281249.1938646344,8.291501927580732,3.1080087731754245,2.462965126523116e-05,2.1939355761704954e-05,289102918.6693693,256761004.7664725,-673.8820020619507,769.4002668290194,-0.0020017457451818248,-0.0017830951634308927
77,277200,1202392.8657763219,292438.0254480659,8.380168672135564,3.1869904539175624,2.4416006334094888e-05,2.2172087113421576e-05,286676943.46194625,259530845.72705695,-681.0882867446053,762.9811242406682,-0.001984382006358393,-0.001802010128488754
78,280800,1232561.47299601,303911.1910821691,8.468066294938305,3.26680996752588,2.4200138749508524e-05,2.2402713439471996e-05,284225025.6296657,262277577.77432334,-688.2320619674955,756.4938877781087,-0.0019668376240074155,-0.0018207540100779363
79,284400,1263046.511657788,315671.7069652623,8.555186794436535,3.347459735907979,2.3982069150037796e-05,2.263121250114801e-05,281747390.20658267,265000955.77032453,-695.3126774139222,749.9391733418281,-0.0019491142755038886,-0.0018393250007737608
80,288000,1293845.1841177596,327722.56201453105,8.641522243376672,3.428932100912112,2.3761818421887137e-05,2.285756225584019e-05,279244264.56789255,267700736.7943551,-702.3294888057362,743.3176033390425,-0.0019312136583493468,-0.0018577213090892435
81,291600,1324954.6641939157,340066.71757781465,8.727064789695465,3.511219325033137,2.3539407697194584e-05,2.308174086031231e-05,276715878.4081919,270376680.16637564,-709.2818579757939,736.6298066263213,-0.0019131374900332886,-0.0018759411597412236
82,295200,1356372.0974368192,352707.1071479339,8.811806657405365,3.5943135921302614,2.3314858352274556e-05,2.3303726673964898e-05,274162463.7194791,273028547.4702304,-716.1691529399137,729.8764184512529,-0.0018948875078903602,-0.001893982793915601
83,298800,1388094.6014034785,365646.6360796029,8.895740147473553,3.678207008156535,2.3088192005808496e-05,2.3523498262086963e-05,271584254.7688954,275656102.5766549,-722.990747968319,723.0580803931567,-0.0018764654689532982,-0.0019118444695316189
84,302400,1420119.2659343833,378888.1813089664,8.978857638694464,3.7628916019000482,2.285943051698315e-05,2.374103439909487e-05,268981488.0762094,278259111.6660703,-729.746023656551,716.1754403028428,-0.0018578731498016248,-0.0019295244615050975
85,306000,1452443.1534336833,392434.5910758066,9.061151588555603,3.84835932573679,2.2628595983576707e-05,2.3956314071757458e-05,266354402.39104584,280837343.2511605,-736.4343669958369,709.2291522414245,-0.001839112346406098,-0.0019470210620105542
86,309600,1485063.2991524835,406288.684648459,9.142614534096479,3.9346020563951165,2.23957107399928e-05,2.416931648240654e-05,263703238.66986084,283390568.19922966,-743.0551714428988,702.2198764181865,-0.0018201848739689303,-0.001964332580742132
87,313200,1517976.7114752308,420453.25205148145,9.223239092760453,4.02161159573178,2.216079735524212e-05,2.4380021052131542e-05,261028240.0526664,285918559.7543351,-749.6078369891869,695.1482791275148,-0.0018010925667597435,-0.001981457345173239
88,316800,1551180.3722091683,434931.05379611586,9.303017963239325,4.109379671519454,2.1923878630871998e-05,2.4588407423957513e-05,258329651.8395053,288421093.55919415,-756.091770229522,688.0150326848911,-0.0017818372779472996,-0.001998393700814838
89,320400,1584671.2368768298,449724.8206135859,9.381943926310464,4.197897938245701,2.168497759884394e-05,2.4794455466005586e-05,255607721.46667904,290897947.67685974,-762.5063844301322,680.8208153619577,-0.0017624208794270008,-0.0020151400114723104
90,324000,1618446.2350115473,464837.2531912704,9.460009845666303,4.287157977923321,2.1444117519359102e-05,2.499814527463466e-05,252862698.48273057,293348902.61216277,-768.8510995960695,673.5663113206574,-0.001742845261644156,-0.002031694659500792
91,327600,1652502.270455946,480271.0219117944,9.537208668735996,4.377151300912005,2.1201321878631864e-05,2.519945717756352e-05,250094834.5241847,295773741.33291715,-775.1253425379884,666.2522105464545,-0.0017231123334130306,-0.002048056046058919
92,331200,1686836.2216633956,496028.7665950776,9.613533427499071,4.467869346751233,2.095661438661179e-05,2.53983717369724e-05,247304383.29104793,298172249.2908844,-781.3285469382754,658.8792087806424,-0.001703224021731704,-0.0020642225913609035
93,334800,1721444.9420023924,512113.096243382,9.688977239290873,4.559303485004334,2.0710018974653842e-05,2.559486975258294e-05,244491600.52207014,300544214.4424947,-787.4601534165096,651.4480074517431,-0.0016831822715927158,-0.0020801927349268553
94,338400,1756325.2600638396,528526.5887893976,9.763533307599626,4.651445016113633,2.0461559793137235e-05,2.5788932264715533e-05,241656743.9697707,302889427.26932096,-793.5196095942433,643.9593136060065,-0.0016629890457895424,-0.002095964935831263
95,342000,1791473.9799711984,545271.7908474067,9.83719492285492,4.744285172266609,2.021126120903294e-05,2.598054055732312e-05,238800073.37523142,305207680.7983026,-799.5063701590857,636.4138398370139,-0.0016426463247188991,-0.00211153767294956
96,345600,1826887.881693476,562351.2174675665,9.909955463207439,4.837815118272972,1.995914780342035e-05,2.616967616100056e-05,235921850.4426587,307498770.62171584,-805.4198969280737,628.8123042143956,-0.0016221561061789103,-0.002126909445202713
97,349200,1862563.721361023,579767.3518933492,9.981808395299751,4.932025952452574,1.970524436895299e-05,2.635632085596834e-05,233022338.81371763,309762494.91688764,-811.2596589103179,621.1554302116658,-0.0016015204051631365,-0.0021420787717997135
98,352800,1898498.231584102,597522.6453221785,10.052747275027983,5.02690870753406,1.9449575907273665e-05,2.6540456675029867e-05,230101804.0416405,311998654.46564966,-817.0251323689051,613.4439466331869,-0.0015807412536504946,-0.002157044192477931
99,356400,1934688.1217742027,615619.5166693011,10.122765748294167,5.122454351564168,1.919216762637941e-05,2.6722065906501145e-05,227160513.56511244,314207052.67352915,-822.7158008820469,605.6785875402663,-0.0015598207003910973,-0.00217180426774122
100,360000,1971130.0784680618,634060.3523349321,10.191857551749132,5.218653788827573,1.8933044937936425e-05,2.6901131097112253e-05,224198736.68193707,316387495.5886741,-828.3311554034549,597.860092176398,-0.0015387608106880286,-0.0021863575790957318
101,363600,2007820.7656543585,652847.5059747114,10.260016513525704,5.315497860777177,1.8672233454545277e-05,2.7077635054878996e-05,221216744.52248463,318539791.92050916,-833.8706943219318,589.9892048916533,-0.0015175636661750734,-0.0022007027292833066
102,367200,2044756.825103051,671983.2982735093,10.327236553962067,5.412977346974742,1.8409758986956854e-05,2.7251560851944518e-05,218214810.02292567,320663753.0581191,-839.333923520162,582.0666750662334,-0.001496231364590451,-0.002214838342512421
103,370800,2081934.8766973144,691470.0167226184,10.393511686315112,5.511082966041743,1.814564754123927e-05,2.742289182738926e-05,215193207.89825308,322759193.08835757,-844.7203564326876,574.0932570331887,-0.0014747660195465557,-0.0022287630646865633
104,374400,2119351.518768049,711309.9154003686,10.458836017463573,5.609805376620344,1.787992531589614e-05,2.7591611590008655e-05,212152214.6150954,324825928.8136771,-850.0295141030552,566.0697100003171,-0.0014531697602957509,-0.0022424755636299906
105,378000,2157003.3284309176,731505.2147562018,10.5232037486008,5.709135178344376,1.7612618698936728e-05,2.7757704021057545e-05,209092108.36432442,326863779.76967824,-855.26092524012,557.9967979712491,-0.0014314447314922448,-0.002255974529310774
106,381600,2194886.8619258804,752058.1013982416,10.586609175916973,5.809062912820183,1.7343754264898227e-05,2.7921153276960273e-05,206013169.03346,328872568.2423747,-860.414126273492,549.8752896657303,-0.0014095930929500847,-0.0022692586740610606
107,385200,2232998.6549591813,772970.7278843942,10.649046691270605,5.90957906461724,1.70733587718207e-05,2.8081943791985534e-05,202915678.17887542,330852119.28517133,-865.4886614081123,541.7059584391104,-0.001387617019397295,-0.00228232673279447
108,388800,2271335.2230477557,794245.2125170163,10.71051078284916,6.0106740622683885,1.6801459158175074e-05,2.8240060280885044e-05,199799918.99780622,332802260.73555213,-870.4840826779425,533.4895822010503,-0.001365518700226205,-0.002295177463220543
109,392400,2309893.0618660124,815883.6391411825,10.770996035818591,6.112338279279575,1.6528082539744836e-05,2.8395487741495177e-05,196666176.30016562,334722823.2314759,-875.3999499987568,525.2269433334563,-0.0013433003392400132,-0.002307809646056195
110,396000,2348668.6475949595,837888.056946589,10.830497132961673,6.214562035148957,1.6253256206461664e-05,2.8548211457300453e-05,193514736.4801701,336613640.22747636,-880.2358312200208,516.9188286076541,-0.001320964154395605,-0.0023202220852340544
111,399600,2387658.4372736216,860260.4802731252,10.889008855304935,6.317335596395239,1.5977007619195805e-05,2.869821699995819e-05,190345887.48777804,338474548.0104639,-884.991302175845,508.5660291008115,-0.0012985123775426967,-0.0023324136081076525
112,403200,2426858.869152719,883002.888420148,10.94652608273404,6.420649177595088,1.5699364406501366e-05,2.8845490231782983e-05,187159918.799945,340305385.7152268,-889.6659467349988,500.1693401116239,-0.001275947254159311,-0.002344383065653348
113,406800,2466266.363050562,906117.2254594903,11.003043794597446,6.524492942429506,1.5420354361317618e-05,2.899001730819081e-05,183957121.39169902,342105995.3396287,-894.2593568499723,491.7295610752719,-0.00125327104308368,-0.0023561293326689646
114,410400,2505877.3207111126,929605.4000522365,11.058557070298189,6.628857004738993,1.5140005437626233e-05,2.913178468010093e-05,180737787.70703912,343876221.75949967,-898.7711326050735,483.2474954776636,-0.0012304860162425677,-0.002367651307969009
115,414000,2545688.1261641863,953469.2852692968,11.113061089873643,6.7337314295873565,1.4858345747065742e-05,2.92707790962957e-05,177502211.62966084,345615912.74321926,-903.2008822635468,474.7239507689752,-0.0012075944583761107,-0.002378947914576455
116,417600,2585695.1460877312,977710.7184158113,11.166551134563079,6.839106234334021,1.4575403555503197e-05,2.9406987605736482e-05,174250688.45351207,347324918.96598756,-907.5482223137008,466.1597382765,-0.0011845986667591876,-0.002390018099910973
